1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
,,0.7373,0.3513,0.2779,0.7798,0.5825,1.0164,0.5647,1.5371,0.9315,1.2433,0.8344,0.9875,1.4052,1.2033,0.5027,0.6901,1.6397
,,1.135,0.5057,0.4662,3.4573,0.6276,0.7469,0.692,1.5507,0.5269,0.7095,0.544,1.1237,1.6297,2.5192,0.5072,0.5909,1.6128
,,1.8695,1.215,0.7287,1.6339,0.707,1.3399,0.4965,1.0576,0.6288,1.0623,0.478,0.6445,0.8348,1.6229,0.9497,1.4255,1.8379
,,1.6996,0.3893,0.4912,1.5809,0.3465,0.6282,0.4703,1.064,0.7034,0.5236,0.7154,0.8146,0.8408,1.0142,0.4921,1.0108,2.7756
,,1.5463,0.7128,0.741,1.7213,1.0805,1.5479,0.4527,0.8115,1.1316,1.2564,0.6725,1.3991,1.4253,1.0357,0.6991,0.9581,0.9321
,,1.4494,1.4988,1.0959,1.2703,0.5396,0.5276,0.9339,1.1215,0.6904,1.2281,0.4915,1.2594,1.1736,2.2224,1.1799,0.4654,1.0363
,,2.691,1.1131,0.5545,1.6527,0.7852,1.3022,0.4416,0.6817,0.6409,0.937,0.7781,1.4838,1.2317,1.3366,0.4776,0.5157,2.0058
,,1.4291,1.1925,0.5241,2.0449,0.4828,0.4727,0.534,1.422,0.6309,0.7437,0.586,1.0139,0.9512,1.1022,0.6377,0.7678,2.2936
,,0.8697,0.7945,0.4379,1.8938,0.9058,0.6556,0.3316,1.5506,0.6364,0.6029,0.5385,1.3383,2.1888,1.4298,0.6051,0.807,1.6352
,,1.4167,1.2284,0.8295,0.6976,0.6092,0.7537,0.7566,1.066,0.7242,1.2268,0.7412,1.2049,1.6144,1.3378,0.3176,0.9076,2.4981
,,0.5545,0.3908,0.5464,1.6116,0.7759,1.774,0.7941,1.3151,0.7527,0.7145,0.7674,1.0703,0.7409,1.5791,0.5266,0.8228,1.3559
,,3.25,0.6293,0.4653,2.4679,0.7973,0.6925,0.6475,1.3589,0.7173,0.602,0.2989,1.0623,1.0775,1.1723,0.5084,0.9554,1.0721
,,1.2612,0.8299,0.4991,1.8812,0.6071,0.7286,0.4484,0.7288,0.5894,0.7525,0.4011,0.5284,1.0461,0.9211,0.6261,0.5888,1.9075
,,0.5804,0.9175,0.5077,1.3991,0.8521,1.6999,0.2402,1.3986,1.1386,0.6233,0.4962,1.1602,0.6326,1.1039,0.6682,0.9185,1.3182
,,1.614,0.693,0.5225,1.4863,0.8784,0.9359,1.2991,1.0891,0.7429,1.0472,0.5732,0.7724,0.8602,1.0706,0.8471,0.9956,1.8002
,,1.641,1.5417,0.6152,1.8036,0.6253,0.5191,0.6448,0.8475,0.6989,1.0664,0.3647,1.2202,1.309,1.5785,0.4875,0.8643,1.6089
,,0.9114,0.7971,0.299,1.1624,0.5442,0.8057,0.7012,1.4339,0.8408,0.6844,0.3645,0.705,2.4227,1.0614,0.4286,0.5388,0.9172
,,2.6314,1.344,0.8312,1.0959,0.6226,1.028,0.4639,0.9349,0.5609,1.088,0.4099,2.0143,1.7865,1.3778,0.3001,0.8062,1.4874
,,1.7044,1.3938,0.7098,2.0063,0.6736,2.0094,0.7783,1.0887,0.8453,1.0596,0.6063,0.9079,1.7578,2.6333,1.0343,0.8334,1.3796
,,1.0447,0.4331,0.6345,1.7457,0.2816,0.9409,0.8129,1.1659,0.8282,1.0301,0.6884,0.8563,1.4874,1.1094,0.6191,0.287,1.7708
,,0.9553,0.6247,0.6202,1.8969,0.651,1.3838,0.3197,0.7992,0.4199,1.0238,0.4256,0.9111,2.227,1.4242,0.472,0.4974,2.1028
,,1.1989,1.1768,0.5334,1.182,0.7998,0.8476,0.6498,1.1385,0.4657,0.7806,0.649,0.9386,0.7678,1.4957,0.668,1.1435,2.5443
,,2.3453,0.9112,0.5184,1.5045,0.438,1.9849,0.3642,1.4154,0.7271,1.4926,0.7398,1.2162,0.8977,0.9865,0.646,0.7238,1.22
,,1.0757,0.5685,0.5472,1.8779,0.7711,1.3441,0.4623,1.339,1.0619,0.6683,0.5922,0.5767,1.4502,2.8888,0.3827,1.0045,1.3866
,,1.4001,0.4278,0.7026,1.4213,0.2422,1.5539,0.6558,1.2006,0.6934,0.9655,0.4366,1.4828,1.5394,1.1116,0.3618,1.0729,2.762
,,3.2588,0.9895,0.3248,2.1367,0.3969,1.2419,0.5874,2.1397,0.9946,0.6609,0.5621,0.6411,0.8949,0.9395,0.5011,0.6355,1.5939
,,1.2575,0.5324,0.3177,1.383,0.5374,0.5873,0.3821,2.9843,0.9592,0.5593,0.7923,0.9712,1.7256,1.6545,0.6545,1.0814,1.3802
,,2.7605,0.8746,0.2903,1.9813,0.3901,0.9629,0.6607,1.9056,0.9025,1.0184,0.9773,0.7375,0.9192,1.3284,0.2408,0.7606,1.5201
,,0.8883,0.7729,0.7411,1.0543,0.4498,0.9507,0.3683,1.0044,1.1436,0.7729,1.0478,1.0706,1.3617,1.0955,1.0225,0.8323,1.2005
,,1.9713,1.2656,2.2797,2.1464,0.6752,1.3996,0.6244,1.2198,0.8782,1.5219,1.2232,0.7734,1.3472,1.516,0.5882,1.3444,1.665
,,1.7581,0.5769,0.6599,1.2733,0.9167,1.4886,0.7557,1.122,0.596,0.7368,0.3437,0.7803,1.377,0.9459,0.7148,0.7917,1.6856
,,0.9024,0.8559,0.289,1.6032,0.3511,0.788,0.695,0.6397,0.4958,0.8358,0.967,1.1406,1.8341,2.1312,0.5058,0.794,3.8957
,,1.2595,0.9477,0.5899,0.9515,0.7874,1.4338,0.3301,1.1589,0.5993,1.5234,0.5878,0.925,0.817,1.5467,0.6542,0.592,1.3574
,,1.9818,0.6184,0.4821,2.6216,1.07,1.0159,0.6935,0.7988,0.8723,1.2601,0.4595,0.8782,2.07,1.0838,0.2674,0.7688,1.0232
,,2.6488,0.6881,0.3867,1.3729,0.4987,1.0548,0.5957,0.9037,0.7706,1.195,0.8332,1.0226,2.0187,2.4567,0.3938,0.6913,1.3545
,,1.1488,0.7286,0.3481,1.6238,0.5381,0.7975,0.5306,0.7787,0.849,0.5719,0.7673,1.3292,1.0933,1.1199,0.6212,1.4993,1.0685
,,1.2871,0.5368,0.6033,1.8073,0.3829,1.5896,0.3143,0.991,0.7273,0.6381,0.753,0.6816,1.8694,1.275,0.351,0.8849,1.4203
,,3.0248,0.7963,2.1446,1.5983,0.4437,1.1988,0.5564,1.883,0.8569,1.1531,0.4736,0.8327,1.239,1.6171,0.5499,1.1281,2.165
,,0.7862,0.7709,0.4436,1.7069,0.8186,0.8214,0.5129,1.0933,0.8809,0.7069,1.1799,1.2672,1.6388,1.4691,0.5156,0.5428,1.4385
,,1.3404,0.4276,0.354,1.8678,0.4462,1.7071,0.6735,0.9326,1.2386,1.006,0.4241,1.6136,1.1665,1.6581,1.1079,0.8242,1.8459
,,1.4904,0.8443,0.4834,1.1684,0.6823,0.9499,0.3548,1.4985,0.9,0.6086,0.2188,1.4812,1.3059,1.2458,0.4662,1.1392,1.7453
,,5.089,0.7476,0.5757,1.5672,0.8364,1.1616,0.4616,0.9527,1.1017,1.3295,0.3333,1.2576,0.7903,2.4517,0.5725,0.7036,1.1634
,,1.1123,0.9706,0.1883,1.6022,0.4677,0.907,0.4515,2.3613,1.103,0.6248,0.5454,1.4166,1.3073,1.9362,0.9759,0.5814,2.0007
,,1.9099,0.4035,0.6912,1.9101,0.5956,1.6946,0.3095,1.4767,0.8391,0.6356,0.4906,1.3902,1.4452,0.9791,1.0792,0.7314,2.2072
,,0.9816,0.9966,0.7103,1.0382,0.6392,0.7951,0.8466,1.0194,0.8775,0.6951,0.3496,1.2701,1.9934,1.6086,0.3903,1.1083,1.4881
,,2.6469,0.7596,0.7033,2.0085,0.6734,1.8076,0.8815,0.6126,1.8839,0.7413,0.4062,0.7478,1.3324,1.5376,0.3947,0.9764,1.8397
,,1.7247,0.5483,0.7791,1.7004,0.584,1.8379,0.4835,1.2039,0.8634,1.121,0.6186,1.6431,2.0195,1.387,0.5675,1.0147,1.0903
,,1.1394,0.9065,0.2808,1.1679,1.2447,1.1571,0.3432,0.8056,0.8946,0.6199,0.7204,0.7245,1.6784,1.7914,0.5625,1.1575,1.7766
,,1.1738,0.6013,0.6816,1.2141,0.6363,1.4085,0.3623,1.2651,0.8237,0.9379,0.7087,0.8016,1.2423,1.7855,0.5816,1.7093,1.4432
,,1.6025,0.436,0.5919,1.207,0.7791,1.2553,0.5029,1.0313,0.3779,0.8289,0.7085,0.9488,1.0285,1.4662,0.4785,1.1908,0.6393
,,0.9391,0.8835,0.5398,1.6354,0.2304,1.0228,0.5555,1.1027,0.9113,0.8325,0.638,1.1366,1.2482,1.2994,0.6491,0.7055,1.1636
,,1.5176,1.1867,0.8827,2.2133,0.5535,0.8802,0.3245,1.0912,0.6005,1.0625,0.4509,1.1738,1.2334,2.0904,0.2745,1.3433,1.7076
,,0.8259,1.0678,0.5041,1.2281,0.686,1.4412,0.5469,1.2743,0.9412,0.9762,0.9256,1.1225,2.2264,1.0687,1.0292,0.7726,0.7252
,,1.7838,0.9211,1.0032,1.0664,0.3585,1.5349,0.9984,1.2422,1.1111,0.6879,0.8424,0.7633,0.7993,1.0437,0.3391,0.4987,2.0858
,,1.2671,0.6231,0.9002,1.1718,0.377,0.5077,0.5687,1.4889,0.5045,1.26,0.3154,0.9531,1.5551,1.3131,0.483,0.9335,2.3269
,,1.051,0.7262,0.7334,0.9478,0.9861,0.718,0.4406,0.4733,0.9701,1.2286,0.5971,0.7961,1.418,1.5743,0.4133,0.7935,2.0172
,,1.2102,1.2096,0.5515,0.8992,0.3505,0.8041,0.3532,0.8155,0.9036,0.9522,0.2905,1.0912,0.8848,1.5445,0.6398,0.915,1.775
,,1.208,0.5502,0.981,1.8326,0.7769,1.4802,0.4063,0.7213,0.6316,0.8292,0.8051,0.6819,1.7934,1.4461,0.4701,0.5146,1.6257
,,0.4745,0.6302,0.6789,1.7974,1.1626,1.2761,0.4468,1.3876,0.8469,1.282,0.6221,1.2752,1.1384,1.1434,0.5817,0.5957,1.8434
,,1.3087,0.8832,0.8683,2.4661,0.5108,0.9196,1.2158,1.0598,0.7794,0.7882,0.9362,0.9843,1.4602,2.0812,0.7372,1.3693,0.8419
,,1.4549,0.939,0.3837,1.3774,0.6733,0.9999,0.3905,0.6392,0.7945,1.4242,0.53,1.2287,1.9215,1.8751,0.4592,0.8925,1.2267
,,1.6654,1.4419,0.3893,1.6378,0.3041,1.0101,0.3851,1.1761,1.0064,0.6709,0.5859,1.355,1.4585,1.0755,0.7002,0.7057,1.9975
,,1.3994,0.8718,0.3596,1.271,0.5981,1.0227,0.5701,0.4208,0.5324,0.7849,0.8025,0.6403,1.0087,2.0534,0.3938,1.2058,1.3699
,,0.2807,1.1165,1.1308,1.0506,0.8256,1.8402,0.354,2.0545,1.0651,1.4858,0.4103,2.0458,1.3128,1.0831,0.9361,0.985,1.1045
,,2.3261,0.9135,0.8282,1.7131,0.6261,1.1747,0.7596,1.2683,0.933,1.8656,0.4896,1.0305,1.4857,0.8402,0.6585,0.4481,1.2743
,,1.3498,1.6316,1.1374,1.897,0.8196,1.4913,0.7998,1.0188,0.6903,0.821,0.7724,1.0029,1.8221,1.0262,0.4658,1.1362,0.9372
,,1.3922,0.6233,0.3551,3.7117,0.6461,0.847,0.4524,1.4381,1.0482,0.9971,0.7398,0.7856,1.4447,1.0643,0.3242,0.7698,1.3406
,,1.3944,0.8597,0.229,2.0348,0.5859,0.8926,0.3652,0.8452,0.9366,0.7343,0.4137,0.7241,1.5439,1.6171,0.403,1.3149,1.5246
,,1.0669,0.9499,0.8447,0.9776,0.4077,1.5649,0.6399,0.8953,0.8126,1.1451,0.3972,1.0498,1.305,0.4926,0.3692,0.6178,1.0524
,,1.9459,0.8916,0.9758,1.6668,0.4582,1.7794,0.4904,1.5396,1.0575,0.5459,0.6278,1.2332,1.1433,1.3572,0.8827,1.3193,0.8115
,,0.8744,0.8877,0.7461,0.9781,0.7155,0.6922,0.347,1.2716,1.0701,0.6454,0.7863,1.3528,2.1172,1.1044,0.4518,0.6889,1.6805
,,2.1088,0.6761,1.0676,1.8533,0.5706,2.1833,0.9342,0.5579,0.8659,0.7848,0.9387,0.8764,1.6536,1.0998,0.453,1.0138,0.8746
,,1.0296,0.3591,0.5034,1.3303,0.5225,1.1616,0.5634,1.2472,0.3991,0.5516,0.5654,1.4656,1.2224,1.2373,0.5531,0.5656,1.3246
,,0.7867,1.1378,0.425,2.2814,0.4089,0.3473,0.4549,1.3367,1.4915,0.9792,0.6088,1.1913,1.6756,1.3748,0.5031,1.2137,1.7491
,,1.0909,1.0848,0.4612,1.9503,0.7077,1.5659,0.6118,0.9461,0.8304,1.5494,0.3988,0.7052,1.4031,1.0639,0.4692,0.966,1.6526
,,2.0722,0.8424,0.257,1.1495,0.5668,0.8071,0.6764,2.1439,0.7061,1.1274,0.4558,1.1968,1.4247,1.0385,0.3323,0.9482,1.1592
,,1.7281,0.6069,0.8607,0.6664,0.402,0.9604,0.4483,1.0065,0.657,0.3474,0.5238,1.1246,1.091,1.5721,0.3905,0.9383,1.71
,,1.5452,0.7699,0.515,1.7794,0.4186,1.5709,0.6799,0.7973,1.1273,0.9263,0.7231,2.0885,1.1873,1.8192,0.4543,0.8852,1.8176
,,1.2075,0.5901,0.4763,1.4162,1.0726,1.1116,0.7408,0.5981,0.9928,0.7931,0.3834,0.8409,1.2107,1.4262,0.2641,1.1003,1.3575
,,0.7861,0.6497,0.2361,1.8517,0.7032,1.7826,0.5103,0.8356,1.1192,0.5267,0.8517,1.6523,1.4373,1.4659,0.7073,1.6957,2.012
,,1.0088,0.9367,0.5098,1.4945,0.6272,1.1085,0.7272,2.0622,0.801,0.8006,0.498,1.3719,1.4883,2.8993,0.3626,0.6768,1.6943
,,0.4403,0.5751,0.4235,1.2915,0.5016,1.4799,0.4514,0.8886,0.6653,0.5738,0.6963,1.1423,1.7334,1.4114,0.352,1.2346,1.198
,,1.5521,1.1926,0.6598,2.0825,0.6892,1.4999,0.879,1.4195,0.3471,1.0443,0.7272,0.9358,2.6365,1.4078,0.5314,0.7682,2.3402
,,0.2699,0.6095,0.5408,1.3996,0.7712,1.5938,0.4493,1.0926,0.7439,0.7356,0.7055,0.8841,3.6447,2.5357,0.4744,1.1518,3.1757
,,1.068,0.6119,0.3297,1.1707,0.8303,0.9564,0.3846,1.1752,0.9732,1.0305,0.5089,0.9944,1.1118,0.8394,0.7019,0.4708,2.34
,,2.4875,1.3032,0.6232,1.3652,0.6369,0.8509,0.7246,0.6255,0.3137,0.6491,0.6982,0.8015,2.7965,1.64,0.6643,0.8793,1.5386
,,1.2587,0.9093,0.633,1.6365,0.8789,1.0815,0.7493,1.5608,1.043,0.7253,0.5784,0.87,0.7183,1.4833,1.0578,1.1494,1.3778
,,1.2637,0.9358,0.289,1.1297,0.4856,1.6671,0.5907,0.9375,1.2304,0.9099,0.9114,1.1003,1.4561,1.4191,0.329,0.8143,1.1918
,,0.7244,1.494,0.6534,1.2619,0.6206,1.4028,0.7273,1.1425,0.6528,1.3042,0.9144,1.0436,1.6965,2.0941,0.9696,0.5471,1.9538
,,1.9375,1.3897,0.7046,1.5106,0.4342,1.1692,0.5643,1.3422,1.2397,1.1197,0.5611,1.1603,2.0893,1.6804,0.3071,0.7939,1.1171
,,0.6685,0.4659,0.3355,1.16,1.2131,1.1042,0.3232,0.6479,0.9689,1.039,0.5225,1.0038,1.8543,1.0673,0.6786,1.1295,1.4398
,,1.0303,0.8537,1.1876,1.3981,0.7486,1.7608,0.5647,1.5536,0.7142,0.7853,0.709,0.5363,1.6099,1.012,0.4715,0.6255,1.6041
,,1.1392,1.3415,0.2538,1.6173,1.1608,1.2612,0.5319,0.9898,1.2909,1.5704,0.7065,0.8155,1.18,1.1448,0.3745,1.0825,1.6473
,,0.69,0.2805,0.5941,1.8008,0.6021,1.5214,0.6081,1.575,0.5345,1.1352,0.265,0.6688,1.3786,0.9559,0.3685,1.1353,1.7348
,,1.4041,0.4011,1.1809,1.3499,0.7359,1.7027,0.8327,1.3088,0.4065,0.6053,0.6879,1.2055,1.3142,1.3447,0.8103,0.8234,1.0313
,,0.8273,0.7521,0.3025,1.2106,0.743,1.109,0.6501,0.8084,1.0533,0.7636,0.2866,0.8731,1.7453,1.2749,0.8312,1.2387,2.2081
,,0.8439,1.0774,1.1038,1.321,0.4319,0.9449,0.3229,0.9176,0.359,0.8748,0.6768,0.9838,1.7928,2.2479,0.4628,0.8477,1.3068
,,1.233,0.9918,0.192,1.3155,0.5362,0.8542,0.6283,1.3562,1.1056,0.5718,1.4325,1.1395,1.2711,1.0745,0.4823,0.5729,1.5015
,,0.9267,0.7124,0.4182,0.8314,0.8771,1.5958,0.7806,1.4767,1.1211,0.7761,0.7271,1.0191,1.7426,1.1098,0.4203,1.2441,0.8555
,,0.7575,0.6511,0.3309,1.1407,0.6176,1.1445,0.517,1.3159,0.3828,0.8107,0.5794,0.6404,0.9879,1.2295,0.3696,0.7824,1.992
,,0.5536,0.7088,0.4525,2.3168,1.0977,0.9107,0.712,2.2224,1.2163,0.9399,0.6061,1.2477,1.3345,0.8549,0.3399,0.6545,2.8722
,,1.0325,0.7997,0.6395,0.9624,0.3724,0.976,0.3428,0.6326,0.4711,0.9651,0.3275,1.6981,1.545,1.442,0.3051,0.3438,1.2138
,,2.0202,1.2868,0.3613,1.0397,0.577,0.7891,0.524,1.3597,0.9615,0.8401,0.7565,0.9276,0.927,1.6192,0.4755,0.8572,2.7929
,,2.4361,0.6665,0.3049,1.7271,0.6543,0.9031,0.6031,1.7162,0.5479,1.5805,0.696,1.3282,1.2063,1.2965,1.0693,0.5644,1.6539
,,1.6668,1.4271,0.3555,2.3117,0.5343,1.6176,0.509,0.7684,0.5124,0.6115,0.4375,0.8134,1.1529,3.4557,0.3074,1.1386,1.3109
,,1.677,0.5526,0.2498,1.6965,0.893,1.1067,0.4497,1.1737,0.8719,0.7529,0.7477,0.6302,1.6532,1.4584,0.7164,1.0828,1.735
,,1.5398,0.6059,1.0451,1.0173,0.645,0.9241,0.9181,1.4803,0.8667,0.6369,0.5606,1.0555,0.8855,2.096,0.5763,0.6322,0.98
,,1.0786,0.537,0.2431,0.9838,0.6567,1.5294,0.6812,0.4638,0.7386,0.3298,0.8024,0.9114,1.6988,1.3621,0.4967,1.9188,1.4108
,,1.5048,0.7239,0.3911,1.5991,0.4567,1.0884,0.6325,0.9506,0.9159,1.4264,0.3889,0.7742,1.4342,1.9798,0.3925,0.7594,1.3121
,,0.9502,0.395,0.52,1.3704,0.6494,2.4035,0.4458,1.026,0.597,0.4528,0.3027,1.3566,1.0653,0.8611,0.815,0.6862,1.6108
,,1.2527,0.7655,0.5226,2.3256,0.6415,0.7753,0.5998,1.1286,1.0867,0.5985,0.8663,0.7193,1.208,1.6595,0.5766,1.2415,1.8181
,,2.6744,0.6643,0.5586,1.7261,0.5786,0.7644,0.7605,1.2253,0.8464,0.8955,0.5128,0.6247,1.8434,1.5912,0.3402,0.6541,1.2727
,,0.8359,0.5622,0.4222,1.9689,0.5642,2.4111,0.5493,0.651,1.7379,1.181,0.3943,1.2808,0.9066,1.4309,0.5804,0.7248,1.3096
,,1.4467,0.8609,0.6503,0.9175,0.4665,0.8571,0.2997,2.0084,0.8002,0.5384,0.5402,0.6824,1.3083,1.2207,0.3916,0.6886,1.2963
,,1.4167,1.8312,0.2363,0.9472,0.4407,1.0775,0.5385,1.2525,0.8917,0.8653,0.3222,1.2323,1.5966,1.3713,0.4271,0.5712,0.8105
,,2.3863,0.6501,0.2446,1.1652,0.8945,1.1331,0.3981,0.9426,1.1897,1.1932,0.8408,1.3768,1.851,1.0921,0.4387,1.017,1.2532
,,1.6557,0.6363,0.2973,0.99,0.4901,1.153,0.4607,1.7967,0.7958,1.0674,0.5314,1.4182,1.2275,1.2064,0.6034,0.8116,2.0945
,,2.8274,0.4925,0.9025,1.1022,0.524,0.5494,0.7423,0.7182,0.7743,0.5607,0.7624,2.1448,1.393,1.2374,0.3887,0.8794,2.3748
,,1.0503,1.1858,0.4954,1.4098,0.8311,0.9739,0.5292,1.3186,1.5183,1.5885,0.8777,0.8185,1.4924,1.1504,0.5297,0.7572,1.7287
,,2.7718,0.6824,0.8074,2.0686,0.4218,1.0816,1.1558,0.9747,0.7515,0.8588,0.5789,1.1348,1.0593,0.8156,0.3977,0.4969,1.5693
,,1.2297,0.6602,1.2588,1.6575,0.3534,1.3799,0.3696,0.5908,0.6582,1.0275,0.5994,1.089,1.4954,0.9098,0.2191,0.6915,2.0953
,,1.5768,0.9656,1.079,1.2918,0.4209,1.0184,0.5121,0.6396,1.2899,0.6287,0.585,1.0333,1.0583,1.3173,0.3652,1.205,1.7525
,,1.7447,1.3623,0.144,1.3958,1.0748,1.4357,0.6283,1.1903,1.0842,1.4641,0.6374,1.107,1.7497,0.6143,0.4811,1.0944,1.7334
,,0.8308,1.3692,0.6808,1.0746,1.0014,0.8634,0.841,1.374,0.6221,0.7513,0.8734,0.5218,1.9392,1.2763,0.4259,1.3247,1.3872
,,0.8588,1.0507,0.5652,1.577,0.3789,0.8182,0.5033,0.4924,0.4546,1.1747,0.555,1.8216,0.5968,2.1449,0.4902,0.7293,1.419
,,1.5449,1.2225,0.5696,1.0963,0.7562,0.7956,0.6012,1.2182,0.4244,1.1606,0.5471,1.601,0.7313,2.3091,0.7231,0.9,1.9004
,,0.6635,0.673,0.854,1.5018,0.4543,0.7034,0.4078,0.7321,0.8594,0.8863,0.3634,0.9278,1.5467,1.5171,0.4039,1.1239,1.1629
,,2.4886,1.6443,0.6562,1.9951,0.7969,0.9484,0.6694,0.9482,0.8846,1.7334,0.3603,1.4465,1.277,1.2594,0.3758,0.6557,2.3061
,,2.1616,0.6046,0.6442,0.8315,0.8174,1.1985,0.4897,1.2307,0.7161,0.5896,0.6124,0.9572,1.645,2.0173,0.503,1.0497,1.8569
,,0.5272,0.8535,1.7994,1.1314,0.871,0.9093,0.8994,0.9602,0.5046,1.3298,0.6791,1.5132,1.4882,0.7895,0.4389,0.924,1.0285
,,1.3567,1.491,0.4473,1.3268,0.7824,0.7636,0.6307,1.1497,0.4543,0.6492,0.4874,0.4659,0.9651,1.8061,0.4528,0.9609,1.3599
,,0.5673,2.0512,0.3638,2.3543,0.4375,1.5707,0.4173,1.2107,0.8405,1.2558,0.3404,0.8904,1.8009,1.8194,0.9054,1.0245,2.0839
,,1.2938,0.5028,0.4397,1.9453,0.5528,0.8538,0.7103,1.4119,1.0918,1.2831,0.5446,1.1177,1.4873,1.8864,0.5585,0.8438,2.1123
,,1.5362,0.8635,0.4615,2.4203,0.6274,1.129,0.4341,1.3161,0.5117,0.9659,0.4658,1.2764,1.1951,2.0252,0.4817,1.3868,1.1135
,,1.5735,0.7307,1.0661,1.3898,0.5862,1.5042,0.764,1.0631,0.8241,0.5955,0.5001,1.0966,1.4119,1.6816,0.5158,0.7537,0.9935
,,1.6806,0.9069,0.3608,2.354,0.4794,0.8177,0.9231,1.1002,1.0836,1.021,0.3827,0.4451,0.6802,2.4967,0.4162,0.6885,1.1938
,,1.056,1.2009,0.5429,1.3588,0.6401,1.5064,0.4443,1.2567,0.6696,0.4115,0.816,1.2697,0.9123,1.0475,1.3067,0.9928,1.1933
,,1.6494,1.4668,0.5596,1.6102,0.64,0.7862,0.2942,1.3439,0.8516,1.0325,0.5772,1.2688,1.0365,1.1009,0.4708,1.863,2.0524
,,0.9963,0.8667,0.539,1.1216,0.397,1.1446,0.5788,0.9341,0.7574,0.4842,0.7205,0.803,1.3801,1.1921,0.4684,1.366,2.2809
,,0.6839,0.6499,0.3929,1.3612,0.5855,0.781,0.6498,1.6716,0.7636,0.9966,0.5369,1.0385,0.9792,1.6746,0.274,1.4583,1.6982
,,1.173,0.5528,0.4197,3.1036,0.3517,1.463,0.9204,1.0846,0.3961,0.9272,0.4213,1.078,1.0633,1.1661,0.8057,0.645,1.419
,,0.9399,1.4672,0.2975,1.2503,0.7462,1.7511,0.5803,0.92,0.4948,0.495,0.6618,0.677,1.4717,1.6277,0.3481,0.695,1.3723
,,2.4443,0.7534,0.1821,2.4564,0.4511,0.9142,0.6351,0.4499,0.8779,0.5764,0.4134,1.2835,1.1668,2.539,0.4403,0.8926,1.3861
,,1.352,0.5222,0.7085,1.4805,0.5669,1.6262,0.2976,1.5412,0.5275,0.7547,0.7298,1.6332,0.8506,0.8598,0.5593,0.6335,0.8088
,,2.0133,0.921,0.4816,1.0885,0.6351,1.4145,0.3637,0.8279,0.6775,0.585,0.6267,1.2541,1.4339,1.3295,0.5953,0.6522,0.9861
,,1.3275,0.9737,0.467,1.7435,0.7003,0.8411,0.5977,0.8291,0.6742,1.2841,0.5502,0.9408,0.9356,1.0552,0.5368,0.6706,2.0384
,,0.8933,0.7833,0.4889,1.0108,0.2478,0.942,0.6168,1.0486,0.9065,0.5567,0.4385,1.4576,1.0963,1.0341,0.6801,1.3875,1.8966
,,0.7383,1.3774,0.6328,1.0514,0.7123,0.8665,0.6063,1.1684,0.4957,1.2573,0.7767,0.9132,0.8809,1.237,0.4362,1.0067,1.1556
,,1.718,1.5449,0.8162,1.4204,0.898,1.177,0.7632,0.7308,1.4439,0.4541,0.7111,1.1119,1.1031,2.5098,0.3641,0.4304,1.8535
,,1.3076,0.904,0.7304,1.9742,0.528,0.8343,0.3652,0.6879,0.9076,0.8475,1.6608,0.9138,1.1994,2.1682,0.4051,0.7934,1.215
,,1.3222,1.0835,0.4427,0.9159,0.3294,0.8456,0.5074,1.2462,0.6827,1.2227,0.7152,1.192,0.8267,1.5973,0.5033,0.8721,1.417
,,0.8102,0.8279,0.5791,2.7412,0.7431,0.6418,0.3732,1.0914,0.4932,0.5952,0.4833,1.0659,2.3856,1.1449,0.4138,0.8026,1.0031
,,1.1746,0.2754,0.3771,1.4234,0.4078,1.0567,0.4906,1.5094,0.7555,0.878,0.3289,1.5158,1.2806,1.4705,0.7676,1.4328,1.3559
,,2.0755,0.5979,0.5857,2.9134,0.9566,1.3176,0.5031,1.0094,1.1954,0.8036,0.6429,1.0689,1.3101,1.71,0.5325,1.2865,1.924
,,1.526,1.5058,0.4974,1.3485,0.4742,1.3143,0.5117,1.2877,1.2821,1.6205,0.8092,1.3725,1.8877,1.154,0.37,0.9064,1.2127
,,0.7206,0.7937,0.4479,0.99,1.0624,1.6528,0.4708,1.2768,1.0397,0.7858,0.728,1.3215,1.1079,2.4446,0.4042,0.9123,1.8957
,,1.7483,0.6617,0.6745,2.3979,0.4515,0.7925,0.6799,0.8027,0.5954,0.9008,0.6187,1.1577,0.979,1.7309,0.6978,0.7731,2.462
,,1.6054,0.6981,0.3216,1.2515,0.3639,0.6349,0.275,1.4204,0.9491,0.8681,0.6073,0.7382,1.2686,2.0592,0.5808,0.5141,2.0882
,,0.9539,1.116,1.1832,2.269,0.5605,1.9185,0.538,0.7084,0.704,1.2977,0.2993,0.9838,1.1801,1.5695,0.776,0.4977,1.6342
,,1.5117,0.9609,0.4119,1.2218,0.423,1.4546,0.8761,0.7803,0.658,1.3159,0.3837,1.4181,2.0743,1.544,0.4151,0.9533,1.3139
,,1.615,0.8753,0.2132,0.9302,1.6826,0.7086,0.4165,1.4101,0.2557,1.7086,0.6687,0.9105,1.3164,1.3318,0.7659,0.8515,1.9583
,,1.1744,0.4338,0.2868,1.0045,0.972,0.9783,0.8318,0.4791,0.5106,0.991,0.6575,1.3019,1.5602,1.2921,0.8285,0.5842,2.2799
,,1.2322,0.4692,0.3775,1.226,0.9999,1.2483,0.7228,2.1834,0.961,0.9437,0.6236,0.752,1.306,2.7078,0.5575,0.7437,1.882
