1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
0.684,0.8973,0.1707,0.4418,0.3063,0.4916,0.5253,0.7839,0.569,0.1955,0.2716,0.2047,0.2425,0.165,0.1994,0.4518,0.3585,0.1959,0.2561
0.4702,0.6846,0.3163,0.5166,0.2896,0.4582,0.3133,0.478,0.443,0.1996,0.3736,0.3587,0.1969,0.2131,0.2919,0.2939,0.3157,0.2029,0.2341
0.7251,0.685,0.3363,0.4605,0.2741,0.4596,0.3348,0.4334,0.489,0.1741,0.3461,0.3996,0.2259,0.1503,0.1841,0.373,0.4163,0.3091,0.2037
0.966,0.7065,0.221,0.7405,0.302,0.3663,0.4018,0.6275,0.435,0.2306,0.5129,0.3895,0.2884,0.2282,0.2143,0.4713,0.3522,0.1256,0.1662
0.6431,0.6612,0.2733,0.4212,0.2902,0.7601,0.2779,0.5398,0.3006,0.2725,0.3234,0.4271,0.2091,0.1186,0.2924,0.3868,0.3137,0.1816,0.1634
0.6328,0.5886,0.3136,0.64,0.369,0.5542,0.323,0.5171,0.7348,0.1917,0.2289,0.4484,0.2441,0.1947,0.2923,0.289,0.3787,0.1536,0.2382
0.6708,0.9693,0.2006,0.448,0.3,0.4255,0.554,0.3361,0.6253,0.1136,0.231,0.3562,0.1568,0.1846,0.2845,0.3807,0.358,0.3224,0.2114
0.7128,0.845,0.3016,0.4843,0.5179,0.6726,0.3829,0.3834,0.5267,0.1699,0.3797,0.2334,0.2728,0.1752,0.212,0.2659,0.4297,0.1829,0.1889
0.8281,0.6022,0.2973,0.9117,0.3434,0.522,0.4106,0.4756,0.278,0.1913,0.4183,0.3217,0.1245,0.2181,0.2662,0.2869,0.2989,0.1294,0.2432
0.7815,0.7105,0.1713,1.1245,0.2624,0.6169,0.2812,0.4217,0.4647,0.2592,0.3944,0.3506,0.3086,0.1949,0.1977,0.3906,0.3934,0.1668,0.1848
0.7369,0.7244,0.2323,0.6045,0.3344,0.425,0.2523,0.4471,0.6352,0.1609,0.2613,0.308,0.22,0.1722,0.228,0.4578,0.3769,0.1908,0.2999
0.6586,0.8684,0.3391,0.6109,0.3762,0.4743,0.4005,0.5438,0.8728,0.3376,0.235,0.254,0.2483,0.136,0.1994,0.4422,0.3187,0.1884,0.2405
0.7732,0.5389,0.3785,0.4125,0.3118,0.5453,0.4162,0.5412,0.3863,0.3275,0.3004,0.2601,0.2726,0.2739,0.2509,0.2928,0.3174,0.2905,0.1307
0.6014,0.7166,0.2555,0.5141,0.3647,0.7574,0.2113,0.3533,0.4883,0.3314,0.2241,0.2712,0.2251,0.2154,0.2156,0.5712,0.4048,0.1161,0.202
0.647,0.7099,0.5596,0.593,0.2796,0.7429,0.2853,0.376,0.6046,0.252,0.2405,0.3866,0.1966,0.2147,0.2495,0.3049,0.3242,0.2831,0.2087
0.6336,0.7317,0.3102,0.5807,0.4753,0.4141,0.3106,0.5566,0.5291,0.1963,0.4022,0.3606,0.1951,0.1285,0.1335,0.4119,0.2984,0.1819,0.1903
0.751,0.8335,0.2246,0.55,0.4357,0.352,0.3841,0.4466,0.3062,0.1865,0.348,0.3412,0.1859,0.1266,0.3061,0.369,0.3402,0.2252,0.1273
0.6424,0.5425,0.2453,0.5091,0.2977,0.3548,0.3037,0.4728,0.4462,0.1574,0.4867,0.2174,0.2201,0.1641,0.231,0.2994,0.3339,0.1499,0.2156
0.8175,0.8327,0.5227,0.5114,0.161,0.4711,0.3374,0.3789,0.5679,0.1787,0.2709,0.2827,0.2405,0.1735,0.2491,0.6494,0.3114,0.2606,0.244
0.7851,0.6738,0.3594,0.4376,0.4024,0.6899,0.4176,0.6631,0.5447,0.2129,0.293,0.2839,0.365,0.1484,0.182,0.3357,0.2846,0.3003,0.1867
0.8367,0.6717,0.313,0.645,0.4685,0.5108,0.4894,0.6285,0.5843,0.1995,0.3218,0.2042,0.2457,0.1457,0.1614,0.2619,0.4274,0.1804,0.1984
0.5868,1.1353,0.2521,0.4834,0.1884,0.4262,0.4064,0.4062,0.604,0.2694,0.1896,0.3419,0.1874,0.2376,0.1997,0.2809,0.3098,0.3571,0.1587
0.4829,0.8392,0.2443,0.6445,0.2359,0.5059,0.2886,0.4504,0.3397,0.1753,0.4159,0.3122,0.2249,0.183,0.2451,0.1971,0.5267,0.1826,0.3026
0.6558,0.6058,0.2227,0.5379,0.2046,0.5754,0.5057,0.4691,0.3842,0.1753,0.389,0.2941,0.2617,0.2264,0.2001,0.5085,0.4016,0.1697,0.2323
0.5983,1.1462,0.311,0.5732,0.3384,0.3708,0.2975,0.4851,0.4102,0.1758,0.2447,0.3872,0.21,0.1275,0.1873,0.1594,0.2647,0.3502,0.1391
0.6702,1.0743,0.3809,0.8319,0.36,0.4542,0.3699,0.395,0.3879,0.1385,0.2415,0.338,0.1407,0.0921,0.1591,0.3095,0.2534,0.2637,0.2537
0.9228,0.8482,0.3104,0.5645,0.3497,0.6093,0.3274,0.5681,0.4957,0.1984,0.3263,0.2706,0.2657,0.1496,0.1478,0.4764,0.2372,0.2202,0.2128
0.7233,0.7422,0.3577,0.5505,0.3367,0.4108,0.2951,0.5856,0.6261,0.1331,0.4202,0.3661,0.3378,0.0863,0.2262,0.2774,0.1937,0.182,0.1302
0.8335,0.8133,0.253,0.4256,0.4781,0.6169,0.5352,0.3987,0.5061,0.1963,0.4278,0.3081,0.3655,0.1238,0.2698,0.3252,0.2561,0.1725,0.2019
0.6539,0.6285,0.2695,0.5661,0.2832,0.5047,0.1931,0.6066,0.4648,0.2279,0.4709,0.2687,0.3035,0.1483,0.2535,0.233,0.4867,0.2356,0.338
1.0576,0.8029,0.2259,0.4647,0.3088,0.6231,0.3132,0.633,0.386,0.3382,0.3807,0.2481,0.2055,0.1192,0.2599,0.2685,0.2625,0.1876,0.2792
0.6326,0.7767,0.2855,0.4711,0.3469,0.4516,0.2987,0.4923,0.4897,0.2126,0.2935,0.3556,0.2545,0.1435,0.2189,0.1994,0.3683,0.2252,0.2801
0.6676,0.6141,0.3449,0.7925,0.3651,0.5664,0.3165,0.53,0.5549,0.2078,0.3287,0.3582,0.2819,0.2169,0.2041,0.3138,0.4064,0.1919,0.163
0.6936,0.8636,0.3566,0.4496,0.4196,0.4539,0.2703,0.5337,0.3348,0.2962,0.4317,0.4722,0.2506,0.1626,0.1599,0.361,0.3688,0.2616,0.1144
0.8125,0.5652,0.2442,0.549,0.5814,0.3261,0.4004,0.5772,0.4213,0.1277,0.2829,0.2909,0.1887,0.1219,0.158,0.3611,0.298,0.1378,0.1783
0.7403,0.7167,0.2318,0.4482,0.2078,0.342,0.3736,0.8167,0.4586,0.2433,0.3685,0.3729,0.2881,0.2711,0.1688,0.3999,0.3077,0.2655,0.1754
0.9198,0.8248,0.3313,0.4886,0.3978,0.5289,0.2825,0.3684,0.6442,0.1983,0.4112,0.2528,0.1781,0.1359,0.1565,0.4459,0.2833,0.2211,0.2911
0.753,0.7148,0.2477,0.597,0.485,0.3632,0.265,0.2782,0.4883,0.1503,0.4838,0.2906,0.3146,0.1809,0.2531,0.3213,0.3207,0.247,0.2093
0.7057,0.8075,0.4382,0.5453,0.4712,0.6107,0.2644,0.3635,0.3982,0.3877,0.2386,0.3788,0.1781,0.1747,0.1413,0.2812,0.288,0.2683,0.1958
0.6639,0.5549,0.2469,0.5698,0.2519,0.7364,0.3676,0.4318,0.5137,0.2162,0.5461,0.3303,0.4269,0.1699,0.1594,0.2666,0.2663,0.2508,0.2075
0.726,0.5898,0.3917,0.5666,0.3277,0.4341,0.3462,0.4927,0.3713,0.2421,0.2577,0.5564,0.2399,0.1104,0.1473,0.3655,0.3569,0.2663,0.2355
0.8106,0.7833,0.3764,0.813,0.4495,0.3828,0.3753,0.4916,0.5036,0.1317,0.3286,0.2978,0.2753,0.1525,0.211,0.2803,0.3303,0.1716,0.219
0.8108,0.6632,0.2768,0.6563,0.373,0.3471,0.3682,0.5056,0.4899,0.1915,0.4793,0.3176,0.3099,0.1469,0.1813,0.3526,0.3028,0.1898,0.2194
0.6601,0.5335,0.2236,0.4082,0.3252,0.4153,0.3663,0.4566,0.6658,0.2712,0.4407,0.2324,0.2264,0.2885,0.1694,0.3133,0.282,0.1559,0.2105
0.6574,0.7873,0.2715,0.6785,0.285,0.3798,0.3574,0.419,0.4164,0.2649,0.3819,0.4568,0.2726,0.1941,0.1988,0.2913,0.3151,0.2056,0.2407
0.6359,0.5173,0.2521,0.5809,0.3201,0.3856,0.3617,0.4275,0.4115,0.1736,0.4315,0.316,0.3667,0.1321,0.4223,0.408,0.2832,0.1985,0.2736
0.5878,0.4943,0.2381,0.5489,0.2658,0.4424,0.2531,0.4961,0.6917,0.2523,0.3993,0.3368,0.3073,0.165,0.1833,0.527,0.2158,0.2637,0.154
0.7319,0.6478,0.1962,0.4457,0.3405,0.7019,0.3693,0.4387,0.7359,0.1515,0.2925,0.2774,0.2829,0.1066,0.1787,0.298,0.262,0.2937,0.215
0.7832,0.7337,0.2791,0.5805,0.2551,0.5381,0.3572,0.4485,0.3562,0.1773,0.4435,0.2867,0.3077,0.2053,0.1785,0.3217,0.4102,0.1884,0.2012
0.6761,0.5759,0.2351,0.4009,0.3269,0.5663,0.3732,0.4228,0.4165,0.2491,0.3485,0.3875,0.2221,0.1334,0.2424,0.29,0.3321,0.3836,0.2205
0.8113,0.9717,0.2211,0.7072,0.2367,0.2938,0.4969,0.3866,0.6037,0.2222,0.348,0.2331,0.4026,0.1243,0.1207,0.2354,0.2755,0.2226,0.2118
0.7769,0.7394,0.2026,0.4966,0.3106,0.2949,0.4296,0.6235,0.5125,0.2444,0.3799,0.2574,0.1565,0.1322,0.2077,0.3808,0.2603,0.2444,0.1492
1.0993,0.7295,0.2964,0.6151,0.477,0.33,0.36,0.3615,0.5783,0.1878,0.3899,0.2663,0.2627,0.2542,0.2391,0.3387,0.248,0.2761,0.1821
0.5148,0.5275,0.3472,0.7989,0.4342,0.4682,0.4154,0.4616,0.6485,0.1452,0.5614,0.2809,0.293,0.178,0.1306,0.2596,0.2613,0.214,0.2599
0.7945,0.9492,0.3937,0.6097,0.3875,0.344,0.234,0.5056,0.6849,0.2569,0.3008,0.3633,0.1405,0.1777,0.2382,0.346,0.311,0.1878,0.2125
0.7019,0.5871,0.2123,0.7326,0.4398,0.6328,0.425,0.6376,0.8946,0.2797,0.4339,0.3819,0.2161,0.1923,0.2717,0.3475,0.2075,0.2269,0.2254
1.0095,0.6442,0.2807,0.7673,0.2874,0.2992,0.6107,0.4635,0.4511,0.1478,0.3561,0.4527,0.1956,0.1642,0.3634,0.4009,0.3766,0.1256,0.1945
0.8649,0.7149,0.2139,0.6563,0.4687,0.5711,0.2489,0.6105,0.4066,0.2335,0.3736,0.3669,0.2047,0.1348,0.2403,0.3307,0.3325,0.1837,0.2627
0.8466,0.67,0.2638,0.4799,0.4213,0.581,0.3663,0.5163,0.5783,0.2935,0.5224,0.3432,0.2621,0.1387,0.3611,0.3071,0.3806,0.1599,0.2077
0.6163,0.623,0.3068,0.3982,0.4145,0.4786,0.2578,0.3421,0.4776,0.237,0.3534,0.4427,0.2244,0.114,0.3032,0.4134,0.3801,0.1887,0.2354
0.5069,0.6658,0.1541,0.4834,0.3067,0.5861,0.352,0.4277,0.3179,0.1543,0.2563,0.3663,0.167,0.1253,0.2864,0.3949,0.32,0.2261,0.1727
0.5753,0.4811,0.2862,0.7417,0.4644,0.4628,0.5846,0.331,0.3572,0.1579,0.2729,0.3034,0.3023,0.1693,0.3552,0.2295,0.3569,0.1578,0.298
0.8664,0.5389,0.2298,0.4322,0.3596,0.4449,0.4233,0.6941,0.5743,0.1772,0.3564,0.4808,0.2472,0.2049,0.1968,0.3122,0.415,0.2044,0.2287
0.7925,0.7528,0.3183,0.6528,0.3009,0.3093,0.3708,0.3101,0.5692,0.228,0.3403,0.3547,0.1831,0.1006,0.2114,0.3374,0.5871,0.2027,0.2022
0.7335,0.7247,0.3593,0.4623,0.3227,0.3732,0.3747,0.4715,0.6273,0.1457,0.4801,0.3072,0.3008,0.1754,0.1565,0.4387,0.2479,0.2718,0.1645
0.9614,0.5663,0.2913,0.5824,0.3931,0.492,0.3082,0.4683,0.4674,0.2101,0.432,0.3218,0.3504,0.2177,0.2421,0.4584,0.314,0.1592,0.1898
1.159,0.6215,0.24,0.4138,0.2803,0.348,0.404,0.3213,0.485,0.2694,0.4942,0.3183,0.1838,0.1593,0.2252,0.3188,0.1754,0.1577,0.2123
1.0619,0.6346,0.2449,0.4479,0.4073,0.3643,0.2765,0.5104,0.5226,0.2233,0.5892,0.2605,0.1748,0.1404,0.2558,0.3542,0.3517,0.152,0.1676
0.7686,0.937,0.2655,0.527,0.3103,0.4438,0.5252,0.3281,0.3169,0.1149,0.3942,0.3733,0.2354,0.1182,0.2249,0.3459,0.4333,0.1554,0.1497
1.0042,0.6532,0.3825,0.5511,0.328,0.2988,0.2325,0.448,0.6121,0.2181,0.3864,0.5065,0.3037,0.1497,0.1299,0.2441,0.2233,0.1807,0.2083
0.6181,0.7585,0.2408,0.5492,0.5185,0.6319,0.2953,0.3362,0.4749,0.2147,0.4327,0.2794,0.273,0.175,0.2204,0.3489,0.2747,0.3,0.2305
0.8865,0.9761,0.2752,0.4904,0.3716,0.5908,0.3327,0.3669,0.5807,0.1291,0.2526,0.2974,0.3654,0.1538,0.2863,0.3509,0.2075,0.1936,0.1725
0.8155,0.7924,0.2565,0.6363,0.288,0.3546,0.2877,0.3075,0.71,0.1844,0.4138,0.2569,0.2869,0.2099,0.4695,0.4322,0.2032,0.2538,0.2004
0.8327,0.6253,0.2198,0.6036,0.4389,0.4295,0.2261,0.4586,0.3753,0.2116,0.6276,0.2925,0.2679,0.1886,0.1429,0.3752,0.2616,0.1735,0.2151
0.9806,1.0164,0.2358,0.4679,0.4093,0.4289,0.2614,0.5045,0.5981,0.2571,0.3595,0.3311,0.2495,0.1915,0.1977,0.4249,0.2701,0.1739,0.2599
0.6881,0.6596,0.3002,0.5805,0.3609,0.3165,0.5196,0.5849,0.6619,0.2537,0.4464,0.3313,0.2223,0.1585,0.323,0.2103,0.4618,0.1729,0.2197
0.5773,0.7764,0.4278,0.585,0.4056,0.4294,0.3101,0.3956,0.6728,0.1853,0.3844,0.2879,0.2175,0.13,0.1775,0.281,0.4533,0.1946,0.2346
0.6031,0.6293,0.2204,0.493,0.3515,0.4655,0.347,0.4807,0.5861,0.1465,0.4156,0.2759,0.235,0.0954,0.2985,0.3731,0.3409,0.2428,0.1956
0.6635,0.8273,0.287,0.4947,0.4213,0.607,0.3494,0.3694,0.5944,0.1982,0.3802,0.5491,0.1357,0.185,0.1768,0.441,0.3398,0.2988,0.1625
0.4965,0.7237,0.32,0.5648,0.431,0.4341,0.4066,0.4649,0.3034,0.2641,0.3678,0.2405,0.2683,0.1013,0.1624,0.4146,0.1891,0.246,0.1719
0.9388,0.629,0.3556,0.4105,0.3595,0.7253,0.2112,0.317,0.42,0.1605,0.5346,0.2631,0.213,0.1855,0.2216,0.3041,0.3065,0.2199,0.1695
0.7636,0.6435,0.2566,0.2522,0.3183,0.3612,0.373,0.6647,0.9613,0.1719,0.5094,0.4255,0.2746,0.2085,0.2464,0.3425,0.4189,0.1457,0.1465
0.7218,0.6626,0.4054,0.6358,0.476,0.5609,0.2201,0.4721,0.329,0.2236,0.5217,0.1797,0.1606,0.1158,0.2328,0.2293,0.2556,0.1827,0.2261
0.6004,0.7604,0.284,0.5201,0.3755,0.4569,0.2999,0.5742,0.4358,0.2737,0.3163,0.391,0.3012,0.1381,0.2485,0.3746,0.3708,0.1963,0.1658
0.5772,0.7048,0.2093,0.3896,0.3278,0.3627,0.344,0.3317,0.6582,0.2043,0.427,0.2981,0.258,0.1131,0.2056,0.2755,0.2513,0.2559,0.1878
0.8312,0.78,0.2621,0.4336,0.2669,0.5491,0.3662,0.6615,0.5009,0.1772,0.4289,0.3311,0.2954,0.2783,0.2424,0.2821,0.4312,0.2105,0.2507
0.9053,0.7324,0.342,0.5301,0.3229,0.4873,0.349,0.4073,0.5067,0.2019,0.3822,0.2983,0.3485,0.1367,0.1656,0.4616,0.2917,0.2834,0.2479
0.7926,0.6949,0.2089,0.7197,0.2638,0.474,0.4416,0.5829,0.4116,0.1642,0.386,0.5794,0.3745,0.1467,0.2,0.4508,0.2433,0.1988,0.2695
0.8137,0.797,0.3773,0.57,0.2436,0.4422,0.4259,0.4459,0.5007,0.2367,0.5015,0.3893,0.2546,0.1616,0.1822,0.3145,0.2851,0.3768,0.1645
0.8697,0.7917,0.352,0.366,0.3384,0.4491,0.5275,0.3611,0.4159,0.2122,0.3583,0.5263,0.2417,0.2182,0.3058,0.2471,0.3062,0.2791,0.1758
0.4924,0.8144,0.2272,0.684,0.1897,0.5193,0.2959,0.3713,0.577,0.2199,0.2013,0.2274,0.2662,0.1149,0.2307,0.2903,0.3169,0.1507,0.2858
0.7136,0.5141,0.2185,0.4664,0.4226,0.5474,0.2458,0.53,0.6638,0.1772,0.521,0.2567,0.1526,0.1462,0.2467,0.2124,0.305,0.1549,0.1896
0.6586,0.7061,0.228,0.7011,0.3694,0.4969,0.3431,0.4012,0.603,0.3273,0.3387,0.3773,0.2244,0.1781,0.1386,0.4004,0.1823,0.1899,0.2355
0.5434,0.5257,0.2489,0.6576,0.4079,0.4105,0.3588,0.3907,0.6266,0.207,0.472,0.4945,0.3199,0.1687,0.2308,0.3214,0.3152,0.2464,0.271
1.0433,1.006,0.2158,0.6248,0.3678,0.5461,0.327,0.524,0.3757,0.3185,0.4663,0.394,0.2877,0.1584,0.2805,0.4135,0.2888,0.1575,0.1688
0.6841,0.8274,0.2123,0.4128,0.2975,0.4237,0.2773,0.5655,0.4552,0.1735,0.5035,0.1948,0.2661,0.1255,0.2772,0.3427,0.3301,0.2155,0.2375
0.7551,0.562,0.203,0.5933,0.3248,0.3848,0.2952,0.3751,0.7176,0.2276,0.2626,0.2943,0.2033,0.1646,0.1796,0.3092,0.4553,0.2554,0.2403
0.9672,0.7675,0.3702,0.5285,0.3958,0.3929,0.3376,0.2948,0.4728,0.1642,0.3343,0.316,0.2872,0.1617,0.27,0.2068,0.3596,0.2543,0.2157
0.7962,0.7995,0.27,0.4545,0.2634,0.3578,0.2902,0.4681,0.4162,0.1878,0.3205,0.3961,0.2355,0.1746,0.2779,0.3159,0.2794,0.1849,0.2129
0.7005,0.9971,0.3858,0.4429,0.4164,0.3962,0.4111,0.759,0.648,0.2115,0.5564,0.3264,0.1939,0.1594,0.2004,0.4265,0.4173,0.1794,0.1807
0.8469,0.9182,0.2733,0.6075,0.2729,0.4741,0.4108,0.3506,0.4846,0.1349,0.3894,0.2707,0.1811,0.1345,0.2504,0.3291,0.2005,0.1977,0.2609
0.8005,0.7699,0.2709,0.6382,0.4044,0.3553,0.2611,0.4787,0.4412,0.2551,0.3513,0.3422,0.1971,0.1315,0.1678,0.3846,0.3524,0.1704,0.2584
0.7144,0.566,0.2053,0.5553,0.3236,0.6656,0.3522,0.5248,0.4177,0.1516,0.3385,0.2887,0.1971,0.2861,0.1985,0.2918,0.2615,0.1354,0.1781
0.6423,0.7526,0.2926,0.4664,0.5183,0.3775,0.3381,0.6373,0.3118,0.1768,0.4628,0.4005,0.1976,0.1394,0.1709,0.383,0.2902,0.1447,0.1789
0.7024,0.5177,0.3585,0.5728,0.2365,0.3127,0.3184,0.49,0.4565,0.1865,0.397,0.357,0.2099,0.2409,0.3179,0.4189,0.1669,0.2594,0.1509
0.9004,0.6312,0.2636,0.6748,0.2486,0.4107,0.3477,0.6042,0.6906,0.2435,0.2535,0.351,0.2748,0.1493,0.2547,0.3612,0.3278,0.3597,0.1783
1.3446,0.6851,0.2856,0.6493,0.2486,0.2906,0.5534,0.5622,0.6789,0.2458,0.3184,0.2909,0.2803,0.1226,0.2142,0.2236,0.5325,0.2023,0.3037
0.6956,0.5407,0.2809,0.724,0.3621,0.4869,0.7305,0.4496,0.3889,0.1835,0.3268,0.3959,0.1797,0.1267,0.1608,0.4325,0.3499,0.1963,0.2228
0.7254,0.5288,0.2655,0.6067,0.4385,0.3188,0.3256,0.4151,0.6293,0.2206,0.351,0.2727,0.2748,0.1196,0.1509,0.309,0.4655,0.1941,0.2146
0.7402,0.7469,0.1802,0.4772,0.303,0.5563,0.3869,0.3345,0.365,0.2426,0.1543,0.3562,0.3346,0.1225,0.2366,0.4575,0.5464,0.2108,0.2025
0.7227,0.6905,0.4604,0.7662,0.311,0.3352,0.3246,0.6253,0.3498,0.2073,0.2154,0.4089,0.1696,0.1822,0.2074,0.3832,0.401,0.2228,0.1843
0.7066,0.5851,0.3686,0.52,0.4207,0.3763,0.2881,0.545,0.4303,0.1936,0.3644,0.2034,0.2265,0.1769,0.2589,0.326,0.2621,0.2773,0.1876
0.7635,0.7757,0.311,0.4823,0.35,0.5476,0.3253,0.4853,0.4448,0.301,0.3864,0.4009,0.3309,0.2,0.2464,0.3154,0.242,0.1899,0.2794
0.8925,0.4932,0.2326,0.4665,0.3309,0.4704,0.3526,0.4066,0.698,0.2513,0.4171,0.3496,0.2433,0.2399,0.2249,0.2993,0.2804,0.1893,0.2303
0.851,0.6527,0.4955,0.4652,0.4678,0.451,0.4632,0.4722,0.5257,0.2092,0.356,0.3185,0.2006,0.2629,0.2184,0.5268,0.2578,0.234,0.229
0.6494,0.4089,0.4682,0.5249,0.3226,0.5246,0.3895,0.4083,0.756,0.1517,0.4352,0.2307,0.2763,0.193,0.2686,0.2782,0.3347,0.1429,0.3115
0.787,0.5755,0.3301,0.6197,0.4994,0.3855,0.3391,0.4905,0.5801,0.2068,0.3842,0.2614,0.2531,0.1772,0.247,0.4216,0.5047,0.1732,0.1793
0.6556,0.7138,0.4319,0.5359,0.3446,0.4735,0.2451,0.4881,0.4167,0.2907,0.3727,0.2839,0.1969,0.1235,0.2131,0.3974,0.2572,0.2936,0.1798
0.7471,0.7463,0.3171,0.7464,0.2997,0.5066,0.5471,0.6706,0.4853,0.2489,0.3737,0.3785,0.2388,0.1821,0.2431,0.3844,0.396,0.1575,0.2252
0.5049,0.8222,0.1897,0.5301,0.2846,0.6746,0.2484,0.4464,0.5477,0.2841,0.398,0.4036,0.2399,0.2034,0.2703,0.322,0.2404,0.228,0.1626
1.1249,0.6525,0.2727,0.6235,0.2615,0.5218,0.3801,0.397,0.4056,0.1273,0.4358,0.2314,0.2232,0.1332,0.2227,0.3952,0.2695,0.2824,0.2034
0.6839,0.7455,0.4992,0.4127,0.3521,0.4225,0.4397,0.6412,0.3996,0.1908,0.276,0.3652,0.2623,0.2487,0.2,0.3319,0.5118,0.1566,0.212
0.7783,0.5868,0.3294,0.3215,0.3425,0.3884,0.3467,0.5615,0.6959,0.1496,0.3977,0.3738,0.3367,0.2085,0.2252,0.4389,0.3456,0.1485,0.1905
0.7604,0.9304,0.2641,0.6374,0.2411,0.3988,0.3179,0.523,0.522,0.1687,0.4456,0.3102,0.3952,0.1428,0.2371,0.369,0.3576,0.1939,0.2189
0.8711,0.6297,0.2496,0.4985,0.3916,0.4592,0.3969,0.5888,0.4612,0.2014,0.2818,0.4063,0.1944,0.1878,0.2354,0.2346,0.214,0.3097,0.1336
0.6819,1.0244,0.417,0.5951,0.4315,0.5266,0.2765,0.4838,0.4315,0.1755,0.29,0.3589,0.3128,0.2095,0.2175,0.2797,0.3323,0.1792,0.2153
0.7555,0.9661,0.2172,0.5551,0.2637,0.3978,0.3435,0.322,0.4392,0.202,0.3304,0.4878,0.1609,0.1345,0.2196,0.4126,0.2685,0.2037,0.1556
0.8138,0.841,0.4751,0.5676,0.3782,0.4337,0.3819,0.4709,0.5036,0.2866,0.2479,0.3435,0.295,0.1256,0.2229,0.2773,0.2606,0.2157,0.2102
0.6997,0.5608,0.2834,0.3807,0.5308,0.5546,0.7336,0.4774,0.5764,0.2438,0.3836,0.4006,0.2459,0.3345,0.1579,0.6119,0.3336,0.2183,0.2256
0.557,0.3571,0.2516,0.633,0.226,0.5855,0.3599,0.8089,0.4885,0.2079,0.312,0.3281,0.1754,0.1522,0.2863,0.2804,0.2395,0.1773,0.158
0.7513,0.8663,0.3265,0.4596,0.3685,0.5549,0.4702,0.4361,0.7004,0.2102,0.2098,0.2255,0.2181,0.1462,0.3583,0.3294,0.7272,0.301,0.175
0.7004,0.4641,0.3069,0.7058,0.4743,0.3866,0.3385,0.481,0.6087,0.2385,0.2425,0.2305,0.3096,0.22,0.1676,0.3383,0.22,0.2451,0.1843
0.5314,1.0409,0.29,0.4206,0.1864,0.6682,0.2152,0.3859,0.5802,0.1689,0.2142,0.4173,0.2601,0.1625,0.236,0.352,0.283,0.2476,0.2177
0.6478,0.7609,0.346,0.5068,0.3709,0.5653,0.2715,0.462,0.2209,0.171,0.2929,0.2957,0.2242,0.1494,0.1426,0.3161,0.4668,0.2824,0.1773
0.6562,0.7792,0.1859,0.6674,0.2017,0.2982,0.5359,0.3787,0.6375,0.1598,0.3951,0.57,0.3555,0.2294,0.1895,0.3068,0.4093,0.2376,0.2497
0.688,0.613,0.3142,0.5566,0.3538,0.4848,0.3178,0.4735,0.7214,0.1779,0.2347,0.2596,0.2804,0.2196,0.1467,0.2786,0.2978,0.1895,0.2434
0.9086,0.5441,0.3256,0.4592,0.313,0.3561,0.3115,0.7137,0.4097,0.1964,0.2623,0.4344,0.2549,0.1015,0.2302,0.2864,0.4876,0.3215,0.2547
0.8917,0.6859,0.4853,0.5099,0.2906,0.502,0.2399,0.413,0.5653,0.2993,0.3313,0.2899,0.2707,0.1811,0.3013,0.4769,0.2858,0.1912,0.2032
0.7033,0.529,0.329,0.4624,0.3798,0.7466,0.2443,0.5279,0.421,0.2191,0.3413,0.2997,0.2509,0.1724,0.1944,0.2407,0.1849,0.2304,0.3024
0.7816,0.66,0.3879,0.5953,0.3485,0.416,0.3105,0.3268,0.4673,0.186,0.3811,0.2549,0.2212,0.1257,0.2261,0.3472,0.1896,0.2434,0.2325
0.7145,0.7575,0.3416,0.5576,0.3907,0.4267,0.305,0.5622,0.5164,0.2156,0.3012,0.3448,0.2772,0.1778,0.2272,0.4197,0.364,0.1987,0.2354
1.0627,0.7061,0.2243,0.4482,0.3543,0.3876,0.2763,0.3386,0.5909,0.2348,0.2587,0.2762,0.1452,0.2864,0.2349,0.2567,0.2608,0.3092,0.267
0.9391,0.6591,0.2125,0.3876,0.4594,0.5719,0.4096,0.5669,0.6343,0.2355,0.307,0.3581,0.161,0.2075,0.2203,0.2974,0.3221,0.2167,0.2584
0.5321,0.5742,0.5011,0.8258,0.3392,0.9348,0.4211,0.5248,0.6692,0.2037,0.3534,0.3326,0.2691,0.1634,0.1592,0.4825,0.3837,0.2352,0.1636
0.5568,0.6205,0.2321,0.6129,0.248,0.4705,0.4356,0.4883,0.5512,0.2489,0.2742,0.2937,0.2859,0.1225,0.2351,0.137,0.394,0.2178,0.229
0.8863,0.5871,0.3118,0.3834,0.4098,0.446,0.32,0.8801,0.355,0.2509,0.4973,0.294,0.2628,0.1615,0.2466,0.3432,0.3319,0.1984,0.2623
0.7802,0.6473,0.3383,0.4412,0.4951,0.3698,0.2881,0.5289,0.6849,0.1934,0.4365,0.261,0.2044,0.0928,0.1913,0.3604,0.2975,0.2763,0.1927
0.7533,0.8647,0.2356,0.6591,0.3745,0.2432,0.2852,0.4782,0.489,0.1741,0.2788,0.2935,0.486,0.1577,0.1997,0.3483,0.3293,0.1348,0.1924
0.7064,0.6674,0.2957,0.8691,0.2399,0.5138,0.3838,0.3761,0.3547,0.3131,0.2569,0.2345,0.233,0.1181,0.1895,0.5174,0.254,0.2585,0.2353
